date,Alpha,Beta,Delta,Eta,Gamma,Kappa,Theta,Zeta,Lambda,Mu,Omicron,Omicron - BA2,XE,Omicron - BA4,Omicron - BA5,Other,SARS-COV-2,Omicron-all
09/01/2021,0.834029166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165970834,0.0
10/01/2021,0.636760619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363239381,0.0
11/01/2021,0.588065891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411934109,0.0
12/01/2021,0.834758961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165241039,0.0
13/01/2021,0.56606046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43393954,0.0
14/01/2021,0.773748627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226251373,0.0
15/01/2021,0.908567646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091432354,0.0
16/01/2021,0.90762301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09237699,0.0
17/01/2021,0.9104861426666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18/01/2021,0.9133492753333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19/01/2021,0.916212408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/01/2021,0.9190755406666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21/01/2021,0.9219386733333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22/01/2021,0.9248018060000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23/01/2021,0.9276649386666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24/01/2021,0.9305280713333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25/01/2021,0.933391204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26/01/2021,0.9362543366666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27/01/2021,0.9391174693333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28/01/2021,0.941980602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29/01/2021,0.9448437346666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30/01/2021,0.9477068673333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31/01/2021,0.95057,0.001359,0.0,0.001672,0.0,0.0,0.0,0.000105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045668,0.0,0.0
01/02/2021,0.952282571,0.001487714,0.0,0.001680714,1.08e-05,0.0,0.0,9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043771714,0.0,0.0
02/02/2021,0.953995143,0.001616429,0.0,0.001689429,2.15e-05,0.0,0.0,7.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041875429,0.0,0.0
03/02/2021,0.955707714,0.001745143,0.0,0.001698143,3.23e-05,0.0,0.0,6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039979143,0.0,0.0
04/02/2021,0.957420286,0.001873857,0.0,0.001706857,4.3e-05,0.0,0.0,4.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038082857,0.0,0.0
05/02/2021,0.959132857,0.002002571,0.0,0.001715571,5.38e-05,0.0,0.0,3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036186571,0.0,0.0
06/02/2021,0.960845429,0.002131286,0.0,0.001724286,6.45e-05,0.0,0.0,1.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034290286,0.0,0.0
07/02/2021,0.962558,0.00226,0.0,0.001733,7.53e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032394,0.0,0.0
08/02/2021,0.964079714,0.002111571,0.0,0.001700857,7.48e-05,0.0,0.0,0.000102571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030967571,0.0,0.0
09/02/2021,0.965601429,0.001963143,0.0,0.001668714,7.43e-05,0.0,0.0,0.000205143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029541143,0.0,0.0
10/02/2021,0.967123143,0.001814714,0.0,0.001636571,7.38e-05,0.0,0.0,0.000307714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028114714,0.0,0.0
11/02/2021,0.968644857,0.001666286,0.0,0.001604429,7.33e-05,0.0,0.0,0.000410286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026688286,0.0,0.0
12/02/2021,0.970166571,0.001517857,0.0,0.001572286,7.28e-05,0.0,0.0,0.000512857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025261857,0.0,0.0
13/02/2021,0.971688286,0.001369429,0.0,0.001540143,7.23e-05,0.0,0.0,0.000615429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023835429,0.0,0.0
14/02/2021,0.97321,0.001221,0.0,0.001508,7.18e-05,0.0,0.0,0.000718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022409,0.0,0.0
15/02/2021,0.973418429,0.001329,0.0,0.001721429,0.000113829,5.23e-05,0.0,0.000625886,1.05e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.021832857,0.0,0.0
16/02/2021,0.973626857,0.001437,0.0,0.001934857,0.000155857,0.000104571,0.0,0.000533771,2.09e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.021256714,0.0,0.0
17/02/2021,0.973835286,0.001545,0.0,0.002148286,0.000197886,0.000156857,0.0,0.000441657,3.14e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.020680571,0.0,0.0
18/02/2021,0.974043714,0.001653,0.0,0.002361714,0.000239914,0.000209143,0.0,0.000349543,4.18e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.020104429,0.0,0.0
19/02/2021,0.974252143,0.001761,0.0,0.002575143,0.000281943,0.000261429,0.0,0.000257429,5.23e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.019528286,0.0,0.0
20/02/2021,0.974460571,0.001869,0.0,0.002788571,0.000323971,0.000313714,0.0,0.000165314,6.27e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.018952143,0.0,0.0
21/02/2021,0.974669,0.001977,0.0,0.003002,0.000366,0.000366,0.0,7.32e-05,7.32e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.018376,0.0,0.0
22/02/2021,0.974059429,0.002188429,0.0,0.003235714,0.000361857,0.000374,4.81e-05,9.89e-05,7.48e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.018244429,0.0,0.0
23/02/2021,0.973449857,0.002399857,0.0,0.003469429,0.000357714,0.000382,9.63e-05,0.000124571,7.64e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.018112857,0.0,0.0
24/02/2021,0.972840286,0.002611286,0.0,0.003703143,0.000353571,0.00039,0.000144429,0.000150257,7.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.017981286,0.0,0.0
25/02/2021,0.972230714,0.002822714,0.0,0.003936857,0.000349429,0.000398,0.000192571,0.000175943,7.95e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.017849714,0.0,0.0
26/02/2021,0.971621143,0.003034143,0.0,0.004170571,0.000345286,0.000406,0.000240714,0.000201629,8.11e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.017718143,0.0,0.0
27/02/2021,0.971011571,0.003245571,0.0,0.004404286,0.000341143,0.000414,0.000288857,0.000227314,8.27e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.017586571,0.0,0.0
28/02/2021,0.970402,0.003457,0.0,0.004638,0.000337,0.000422,0.000337,0.000253,8.43e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.017455,0.0,0.0
01/03/2021,0.970833571,0.003388571,0.0,0.004433714,0.000387,0.000492571,0.000288857,0.000238714,7.23e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.017350714,0.0,0.0
02/03/2021,0.971265143,0.003320143,0.0,0.004229429,0.000437,0.000563143,0.000240714,0.000224429,6.02e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.017246429,0.0,0.0
03/03/2021,0.971696714,0.003251714,0.0,0.004025143,0.000487,0.000633714,0.000192571,0.000210143,4.82e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.017142143,0.0,0.0
04/03/2021,0.972128286,0.003183286,0.0,0.003820857,0.000537,0.000704286,0.000144429,0.000195857,3.61e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.017037857,0.0,0.0
05/03/2021,0.972559857,0.003114857,0.0,0.003616571,0.000587,0.000774857,9.63e-05,0.000181571,2.41e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.016933571,0.0,0.0
06/03/2021,0.972991429,0.003046429,0.0,0.003412286,0.000637,0.000845429,4.81e-05,0.000167286,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.016829286,0.0,0.0
07/03/2021,0.973423,0.002978,0.0,0.003208,0.000687,0.000916,0.0,0.000153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016725,0.0,0.0
08/03/2021,0.973881143,0.003255429,0.0,0.003222,0.000698714,0.000949857,0.0,0.000131143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016038,0.0,0.0
09/03/2021,0.974339286,0.003532857,0.0,0.003236,0.000710429,0.000983714,0.0,0.000109286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015351,0.0,0.0
10/03/2021,0.974797429,0.003810286,0.0,0.00325,0.000722143,0.001017571,0.0,8.74e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014664,0.0,0.0
11/03/2021,0.975255571,0.004087714,0.0,0.003264,0.000733857,0.001051429,0.0,6.56e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013977,0.0,0.0
12/03/2021,0.975713714,0.004365143,0.0,0.003278,0.000745571,0.001085286,0.0,4.37e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01329,0.0,0.0
13/03/2021,0.976171857,0.004642571,0.0,0.003292,0.000757286,0.001119143,0.0,2.19e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012603,0.0,0.0
14/03/2021,0.97663,0.00492,0.0,0.003306,0.000769,0.001153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011916,0.0,0.0
15/03/2021,0.977390429,0.004856714,0.0,0.003103571,0.000719143,0.001218143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011273,0.0,0.0
16/03/2021,0.978150857,0.004793429,0.0,0.002901143,0.000669286,0.001283286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01063,0.0,0.0
17/03/2021,0.978911286,0.004730143,0.0,0.002698714,0.000619429,0.001348429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009987,0.0,0.0
18/03/2021,0.979671714,0.004666857,0.0,0.002496286,0.000569571,0.001413571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009344,0.0,0.0
19/03/2021,0.980432143,0.004603571,0.0,0.002293857,0.000519714,0.001478714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008701,0.0,0.0
20/03/2021,0.981192571,0.004540286,0.0,0.002091429,0.000469857,0.001543857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008058,0.0,0.0
21/03/2021,0.981953,0.004477,0.0,0.001889,0.00042,0.001609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007415,0.0,0.0
22/03/2021,0.981211857,0.004716143,0.000167429,0.001926,0.000499429,0.001881286,0.0,0.0,1.39e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.007304143,0.0,0.0
23/03/2021,0.980470714,0.004955286,0.000334857,0.001963,0.000578857,0.002153571,0.0,0.0,2.79e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.007193286,0.0,0.0
24/03/2021,0.979729571,0.005194429,0.000502286,0.002,0.000658286,0.002425857,0.0,0.0,4.18e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.007082429,0.0,0.0
25/03/2021,0.978988429,0.005433571,0.000669714,0.002037,0.000737714,0.002698143,0.0,0.0,5.58e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.006971571,0.0,0.0
26/03/2021,0.978247286,0.005672714,0.000837143,0.002074,0.000817143,0.002970429,0.0,0.0,6.97e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.006860714,0.0,0.0
27/03/2021,0.977506143,0.005911857,0.001004571,0.002111,0.000896571,0.003242714,0.0,0.0,8.37e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.006749857,0.0,0.0
28/03/2021,0.976765,0.006151,0.001172,0.002148,0.000976,0.003515,0.0,0.0,9.76e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.006639,0.0,0.0
29/03/2021,0.974529714,0.006547857,0.002156714,0.002129143,0.001042286,0.004000286,0.0,0.0,8.37e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.006739714,0.0,0.0
30/03/2021,0.972294429,0.006944714,0.003141429,0.002110286,0.001108571,0.004485571,0.0,0.0,6.97e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.006840429,0.0,0.0
31/03/2021,0.970059143,0.007341571,0.004126143,0.002091429,0.001174857,0.004970857,0.0,0.0,5.58e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.006941143,0.0,0.0
01/04/2021,0.967823857,0.007738429,0.005110857,0.002072571,0.001241143,0.005456143,0.0,0.0,4.18e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.007041857,0.0,0.0
02/04/2021,0.965588571,0.008135286,0.006095571,0.002053714,0.001307429,0.005941429,0.0,0.0,2.79e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.007142571,0.0,0.0
03/04/2021,0.963353286,0.008532143,0.007080286,0.002034857,0.001373714,0.006426714,0.0,0.0,1.39e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.007243286,0.0,0.0
04/04/2021,0.961118,0.008929,0.008065,0.002016,0.00144,0.006912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007344,0.0,0.0
05/04/2021,0.957969,0.008806,0.010606,0.002057286,0.001634143,0.007241857,0.0,2.36e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007259286,0.0,0.0
06/04/2021,0.95482,0.008683,0.013147,0.002098571,0.001828286,0.007571714,0.0,4.71e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007174571,0.0,0.0
07/04/2021,0.951671,0.00856,0.015688,0.002139857,0.002022429,0.007901571,0.0,7.07e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007089857,0.0,0.0
08/04/2021,0.948522,0.008437,0.018229,0.002181143,0.002216571,0.008231429,0.0,9.43e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007005143,0.0,0.0
09/04/2021,0.945373,0.008314,0.02077,0.002222429,0.002410714,0.008561286,0.0,0.000117857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006920429,0.0,0.0
10/04/2021,0.942224,0.008191,0.023311,0.002263714,0.002604857,0.008891143,0.0,0.000141429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006835714,0.0,0.0
11/04/2021,0.939075,0.008068,0.025852,0.002305,0.002799,0.009221,0.0,0.000165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006751,0.0,0.0
12/04/2021,0.933462429,0.008272143,0.030673714,0.002326571,0.00275,0.009728286,2.34e-05,0.000141429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006535143,0.0,0.0
13/04/2021,0.927849857,0.008476286,0.035495429,0.002348143,0.002701,0.010235571,4.69e-05,0.000117857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006319286,0.0,0.0
14/04/2021,0.922237286,0.008680429,0.040317143,0.002369714,0.002652,0.010742857,7.03e-05,9.43e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006103429,0.0,0.0
15/04/2021,0.916624714,0.008884571,0.045138857,0.002391286,0.002603,0.011250143,9.37e-05,7.07e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005887571,0.0,0.0
16/04/2021,0.911012143,0.009088714,0.049960571,0.002412857,0.002554,0.011757429,0.000117143,4.71e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005671714,0.0,0.0
17/04/2021,0.905399571,0.009292857,0.054782286,0.002434429,0.002505,0.012264714,0.000140571,2.36e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005455857,0.0,0.0
18/04/2021,0.899787,0.009497,0.059604,0.002456,0.002456,0.012772,0.000164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00524,0.0,0.0
19/04/2021,0.891855286,0.009293143,0.068087714,0.002546714,0.002644714,0.012394571,0.000140571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005031,0.0,0.0
20/04/2021,0.883923571,0.009089286,0.076571429,0.002637429,0.002833429,0.012017143,0.000117143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004822,0.0,0.0
21/04/2021,0.875991857,0.008885429,0.085055143,0.002728143,0.003022143,0.011639714,9.37e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004613,0.0,0.0
22/04/2021,0.868060143,0.008681571,0.093538857,0.002818857,0.003210857,0.011262286,7.03e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004404,0.0,0.0
23/04/2021,0.860128429,0.008477714,0.102022571,0.002909571,0.003399571,0.010884857,4.69e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004195,0.0,0.0
24/04/2021,0.852196714,0.008273857,0.110506286,0.003000286,0.003588286,0.010507429,2.34e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003986,0.0,0.0
25/04/2021,0.844265,0.00807,0.11899,0.003091,0.003777,0.01013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003777,0.0,0.0
26/04/2021,0.826744714,0.007759143,0.137212571,0.003106571,0.003622429,0.009284286,0.0,0.0,4.81e-05,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.003911,0.0,0.0
27/04/2021,0.809224429,0.007448286,0.155435143,0.003122143,0.003467857,0.008438571,0.0,0.0,9.63e-05,4.8e-05,0.0,0.0,0.0,0.0,0.0,0.004045,0.0,0.0
28/04/2021,0.791704143,0.007137429,0.173657714,0.003137714,0.003313286,0.007592857,0.0,0.0,0.000144429,7.2e-05,0.0,0.0,0.0,0.0,0.0,0.004179,0.0,0.0
29/04/2021,0.774183857,0.006826571,0.191880286,0.003153286,0.003158714,0.006747143,0.0,0.0,0.000192571,9.6e-05,0.0,0.0,0.0,0.0,0.0,0.004313,0.0,0.0
30/04/2021,0.756663571,0.006515714,0.210102857,0.003168857,0.003004143,0.005901429,0.0,0.0,0.000240714,0.00012,0.0,0.0,0.0,0.0,0.0,0.004447,0.0,0.0
01/05/2021,0.739143286,0.006204857,0.228325429,0.003184429,0.002849571,0.005055714,0.0,0.0,0.000288857,0.000144,0.0,0.0,0.0,0.0,0.0,0.004581,0.0,0.0
02/05/2021,0.721623,0.005894,0.246548,0.0032,0.002695,0.00421,0.0,0.0,0.000337,0.000168,0.0,0.0,0.0,0.0,0.0,0.004715,0.0,0.0
03/05/2021,0.699355857,0.005516714,0.269790714,0.003060857,0.002628,0.003951,0.0,0.0,0.000288857,0.000144,0.0,0.0,0.0,0.0,0.0,0.004701857,0.0,0.0
04/05/2021,0.677088714,0.005139429,0.293033429,0.002921714,0.002561,0.003692,0.0,0.0,0.000240714,0.00012,0.0,0.0,0.0,0.0,0.0,0.004688714,0.0,0.0
05/05/2021,0.654821571,0.004762143,0.316276143,0.002782571,0.002494,0.003433,0.0,0.0,0.000192571,9.6e-05,0.0,0.0,0.0,0.0,0.0,0.004675571,0.0,0.0
06/05/2021,0.632554429,0.004384857,0.339518857,0.002643429,0.002427,0.003174,0.0,0.0,0.000144429,7.2e-05,0.0,0.0,0.0,0.0,0.0,0.004662429,0.0,0.0
07/05/2021,0.610287286,0.004007571,0.362761571,0.002504286,0.00236,0.002915,0.0,0.0,9.63e-05,4.8e-05,0.0,0.0,0.0,0.0,0.0,0.004649286,0.0,0.0
08/05/2021,0.588020143,0.003630286,0.386004286,0.002365143,0.002293,0.002656,0.0,0.0,4.81e-05,2.4e-05,0.0,0.0,0.0,0.0,0.0,0.004636143,0.0,0.0
09/05/2021,0.565753,0.003253,0.409247,0.002226,0.002226,0.002397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004623,0.0,0.0
10/05/2021,0.537079,0.003036714,0.439084714,0.001965286,0.002041714,0.002379429,0.0,0.0,0.0,1.91e-05,0.0,0.0,0.0,0.0,0.0,0.004402143,0.0,0.0
11/05/2021,0.508405,0.002820429,0.468922429,0.001704571,0.001857429,0.002361857,0.0,0.0,0.0,3.83e-05,0.0,0.0,0.0,0.0,0.0,0.004181286,0.0,0.0
12/05/2021,0.479731,0.002604143,0.498760143,0.001443857,0.001673143,0.002344286,0.0,0.0,0.0,5.74e-05,0.0,0.0,0.0,0.0,0.0,0.003960429,0.0,0.0
13/05/2021,0.451057,0.002387857,0.528597857,0.001183143,0.001488857,0.002326714,0.0,0.0,0.0,7.66e-05,0.0,0.0,0.0,0.0,0.0,0.003739571,0.0,0.0
14/05/2021,0.422383,0.002171571,0.558435571,0.000922429,0.001304571,0.002309143,0.0,0.0,0.0,9.57e-05,0.0,0.0,0.0,0.0,0.0,0.003518714,0.0,0.0
15/05/2021,0.393709,0.001955286,0.588273286,0.000661714,0.001120286,0.002291571,0.0,0.0,0.0,0.000114857,0.0,0.0,0.0,0.0,0.0,0.003297857,0.0,0.0
16/05/2021,0.365035,0.001739,0.618111,0.000401,0.000936,0.002274,0.0,0.0,0.0,0.000134,0.0,0.0,0.0,0.0,0.0,0.003077,0.0,0.0
17/05/2021,0.340537714,0.001671143,0.643571571,0.000434,0.000982857,0.002129714,1.29e-05,0.0,0.0,0.000140714,0.0,0.0,0.0,0.0,0.0,0.002882429,0.0,0.0
18/05/2021,0.316040429,0.001603286,0.669032143,0.000467,0.001029714,0.001985429,2.58e-05,0.0,0.0,0.000147429,0.0,0.0,0.0,0.0,0.0,0.002687857,0.0,0.0
19/05/2021,0.291543143,0.001535429,0.694492714,0.0005,0.001076571,0.001841143,3.87e-05,0.0,0.0,0.000154143,0.0,0.0,0.0,0.0,0.0,0.002493286,0.0,0.0
20/05/2021,0.267045857,0.001467571,0.719953286,0.000533,0.001123429,0.001696857,5.16e-05,0.0,0.0,0.000160857,0.0,0.0,0.0,0.0,0.0,0.002298714,0.0,0.0
21/05/2021,0.242548571,0.001399714,0.745413857,0.000566,0.001170286,0.001552571,6.45e-05,0.0,0.0,0.000167571,0.0,0.0,0.0,0.0,0.0,0.002104143,0.0,0.0
22/05/2021,0.218051286,0.001331857,0.770874429,0.000599,0.001217143,0.001408286,7.74e-05,0.0,0.0,0.000174286,0.0,0.0,0.0,0.0,0.0,0.001909571,0.0,0.0
23/05/2021,0.193554,0.001264,0.796335,0.000632,0.001264,0.001264,9.03e-05,0.0,0.0,0.000181,0.0,0.0,0.0,0.0,0.0,0.001715,0.0,0.0
24/05/2021,0.179622571,0.001196429,0.811073286,0.000549786,0.001156,0.001131857,7.74e-05,0.0,0.0,0.000171286,0.0,0.0,0.0,0.0,0.0,0.001591,0.0,0.0
25/05/2021,0.165691143,0.001128857,0.825811571,0.000467571,0.001048,0.000999714,6.45e-05,0.0,0.0,0.000161571,0.0,0.0,0.0,0.0,0.0,0.001467,0.0,0.0
26/05/2021,0.151759714,0.001061286,0.840549857,0.000385357,0.00094,0.000867571,5.16e-05,0.0,0.0,0.000151857,0.0,0.0,0.0,0.0,0.0,0.001343,0.0,0.0
27/05/2021,0.137828286,0.000993714,0.855288143,0.000303143,0.000832,0.000735429,3.87e-05,0.0,0.0,0.000142143,0.0,0.0,0.0,0.0,0.0,0.001219,0.0,0.0
28/05/2021,0.123896857,0.000926143,0.870026429,0.000220929,0.000724,0.000603286,2.58e-05,0.0,0.0,0.000132429,0.0,0.0,0.0,0.0,0.0,0.001095,0.0,0.0
29/05/2021,0.109965429,0.000858571,0.884764714,0.000138714,0.000616,0.000471143,1.29e-05,0.0,0.0,0.000122714,0.0,0.0,0.0,0.0,0.0,0.000971,0.0,0.0
30/05/2021,0.096034,0.000791,0.899503,5.65e-05,0.000508,0.000339,0.0,0.0,0.0,0.000113,0.0,0.0,0.0,0.0,0.0,0.000847,0.0,0.0
31/05/2021,0.089344571,0.000760143,0.906426571,4.84e-05,0.000495143,0.000298043,0.0,0.0,7.47e-06,0.000104329,0.0,0.0,0.0,0.0,0.0,0.000785714,0.0,0.0
01/06/2021,0.082655143,0.000729286,0.913350143,4.04e-05,0.000482286,0.000257086,0.0,0.0,1.49e-05,9.57e-05,0.0,0.0,0.0,0.0,0.0,0.000724429,0.0,0.0
02/06/2021,0.075965714,0.000698429,0.920273714,3.23e-05,0.000469429,0.000216129,0.0,0.0,2.24e-05,8.7e-05,0.0,0.0,0.0,0.0,0.0,0.000663143,0.0,0.0
03/06/2021,0.069276286,0.000667571,0.927197286,2.42e-05,0.000456571,0.000175171,0.0,0.0,2.99e-05,7.83e-05,0.0,0.0,0.0,0.0,0.0,0.000601857,0.0,0.0
04/06/2021,0.062586857,0.000636714,0.934120857,1.61e-05,0.000443714,0.000134214,0.0,0.0,3.74e-05,6.96e-05,0.0,0.0,0.0,0.0,0.0,0.000540571,0.0,0.0
05/06/2021,0.055897429,0.000605857,0.941044429,8.07e-06,0.000430857,9.33e-05,0.0,0.0,4.48e-05,6.1e-05,0.0,0.0,0.0,0.0,0.0,0.000479286,0.0,0.0
06/06/2021,0.049208,0.000575,0.947968,0.0,0.000418,5.23e-05,0.0,0.0,5.23e-05,5.23e-05,0.0,0.0,0.0,0.0,0.0,0.000418,0.0,0.0
07/06/2021,0.044631857,0.000512429,0.952702143,9.81e-06,0.0003681,4.48e-05,0.0,0.0,6.44e-05,5.46e-05,0.0,0.0,0.0,0.0,0.0,0.000427,0.0,0.0
